source,cos_sim,target,level
"Кстати: я чай, она уж очень постарела, княгиня Дарья Петровна?",0.6790529777097581,"Кстати, наверное, она уж очень постарела, Дарья Петровна?",b1
Скрип тихих шагов на песке аллеи заставил его поднять голову. ,0.8184459403323545,Звук тихих шагов на песке аллеи заставил его поднять голову. ,b1
"И, сказав эти слова, она взглянула на сестру и, увидев, что Долли молчит, грустно опустив голову, Кити, вместо того чтобы выйти из комнаты, как намеревалась, села у двери и, закрыв лицо платком, опустила голову. ",0.8172612518297172,"Сказав эти слова, Кити взглянула на сестру, но, увидев, что Долли молчит, вместо того чтобы выйти из комнаты, как хотела, села у двери и, закрыв лицо, тоже опустила голову. ",b1
После этого можно забирать свои вещи и уходить. ,0.557903002416941,После этого она может взять свои вещи и уйти. ,b1
"Возле меня сидело существо, единственно порядочное и достойное уважения… Двух только людей знал я в нашем уезде, которых я в силах был любить и уважать, которые одни только имели право отвернуться от меня, потому что стояли выше меня… Это были Надежда Калинина и доктор Павел Иванович… Что ожидало их?",0.3697543570399593,Это были Надежда Калинина и доктор Павел Иванович Вознесенский,b1
"Если хочешь разговаривать, то отдай колясочку с ребенком кому-нибудь другому. ",0.9378121858204316,"Если хочешь разговаривать, то отдай колясочку с ребёнком кому-нибудь другому. ",b2
"Год тому назад вы вдруг, ни с того ни с сего, внезапно прекращаете свои визиты. ",0.3348558096059031,И вдруг… Вдруг вы прекратили свои визиты! ,b1
"— Видимо, подполковник Казанзаки, — сказала Варя, и все обернулись к ней.",0.4320463770159748,"— Надо спросить у Казанзаки, — сказала Варя, и все посмот рели на неё. ",b1
"Не может он меня ненавидеть, и не мог он так сказать! ",0.9732835467204304,"— Не может он меня ненавидеть, и не мог он так сказать! ",b1
"Обыкновенно ведь горюющим людям не до разговоров, а вы мало того, что длинно разговариваете, но еще и высказываете мелочное неудовольствие. ",0.2582840641366871,А сегодня вы даже веселы и охотно разговариваете. ,b1
Вы к нам батарейным командиром?,0.8487597655622641,Вы к нам ба та рейным командиром?,b2
"Стал Жилин вспоминать, когда он в крепости дома жил, где солнце всходило и где заходило. ",0.3138714332761443,"Ходил Жилин на гору, внимательно смотрел, в какую сторону им бежать, где дороги, где лес, где аулы. ",a2
"Слава богу, Казанзаки наконец оставил человека в покое. ",0.3818415721564354,"«Слава Богу, — подумала она, — что Казанзаки его освободил. ",b1
"Выйдя из Тенева, я пошел той же дорогой, что шел и утром. ",0.508441099054776,"Часть 11  Сергей вышел из Тенева и пошёл по той же дороге, что и утром. ",b1
"Титулярный советник застегнул ворот, ответил серьезно: — Если живешь в г-государстве, надобно либо его беречь, либо уж уезжать — иначе получается паразитизм и лакейские пересуды",0.3030910306452434,"Фандорин встал и серьёзно ответил: — Если живёшь в государстве, надо его защищать. ",b1
"Дважды чуть не дошло до кровопролития, и оба раза, как на грех, из-за Вари.",0.2476212300217521,Два из них чуть не закончились дуэлями (всё из-за Вари!). ,b1
"Германн слышал, как хлопнула дверь в сенях, и увидел, что кто-то опять поглядел к нему в окошко.",0.6964588046047516,"Германн слышал, как закрылась дверь, и увидел, что кто-то опять посмотрел к нему в окошко.",b1
Для любви одной природа нас на свет произвела! ,1.0000000000000002,Для любви одной природа нас на свет произвела! ,b2
"— О, благодарю вас, — закричал я, — вы не знаете, что вы для меня теперь сделали! ",0.786334230455943,"— О, благодарю вас, — закричал я, — вы не знаете, что вы для меня теперь сделали!",b1
"Если один из вас и вправду убьет другого, будет ему за смелость награда, сами знаете, какая». ",0.2591836920918008,"«Хорошо, — говорит она, — если один из вас убьёт другого, буду его любить». ",b1
«И как же я могу вернуться на землю? ,0.8880042097389997,«И как же я могу вернуться на землю? ,b1_c1
"Как хороши, как свежи были розы… А в комнате всё темней да темней… Нагоревшая свеча трещит, беглые тени колеблются на низком потолке, мороз скрыпит и злится за стеною — и чудится скучный, старческий шёпот… Как хороши, как свежи были розы… Встают передо мною другие образы… Слышится веселый шум семейной деревенской жизни. ",0.5276449211587559,"Свеча трещит, тени колеблются на низком потолке, мороз скрипит за стеною — и чудится скучный, старческий шёпот... ",b1_c1
"Дверь, противненько скрипнув, поползла створкой внутрь, и на пороге возникло диковинное видение: маленький щуплый господин неопределенного возраста с бритым, круглым личиком и узкими, в лучиках мелких морщин глазами.",0.3750745267779481,"Дверь открылась, и в комнату вошёл незнакомый маленький господин неопределённого возраста с круглым лицом и узкими глазами",b1
"Она хочет видеть вас счастливым; она уверена, что только я составлю ваше счастие… Она так дико пишет… странно… Я никому не показала писем, я вас ждала; вы знаете, что это значит? ",0.5825697553216089,"Я никому не показала писем, я вас ждала; вы знаете, что это значит?",b1
"Николай сказал, что ему и это слишком много и что он дает честное слово не брать больше денег до весны. ",0.9407741327296067,"Николай сказал, что ему и это слишком много и что он даёт честное слово не брать больше денег до весны. ",b1_c1
"Бал только что начался, когда Кити с матерью входила на большую, уставленную цветами и лакеями в пудре и красных кафтанах, залитую светом лестницу. ",0.4833591851964171,"XXII Бал только начался, когда Кити с матерью входила на лестницу. ",b1
"За сценой бьют в набат по случаю пожара, начавшегося уже давно. ",0.8259922457047967,"Третий час бьют в набат по случаю пожара, начавшегося уже давно. ",b2
"Она была больна, и с приближением весны здоровье ее становилось хуже. ",0.9571579977042411,"Она была больна, и с приближением весны здоровье её становилось хуже. ",b1
"Затем сын черноморского героя мягко, без нажима перешел к делу. ",0.6776562406429399,Затем сын героя мягко перешёл к делу. ,b1_c1
"Кити не видала его с того вечера, когда она отказала Левину. ",0.9380270288208896,"Кити не видела его с того вечера, когда отказала Левину. ",b1
"Хотя он и ездил изредка в петербургский свет, все любовные интересы его были вне света.",0.9976815893106156,"Хотя он и ездил изредка в петербургский свет, все любовные интересы его были вне света. ",b1
"– возразил Германн, – бьёте вы мою карту или нет? ",0.7373207559511603,"— сказал Германн, — бьёте вы мою карту или нет?",b1
Он прикрывает дорогу на Софию.,0.3556975968483993,"Если этот город будет наш, то дорога на Софию для нас будет открыта",b1
Сдружившиеся дети лейтенанта Шмидта вышли из-за угла и подступили к окну председательского кабинета.,0.998299422522334,Сдружившиеся дети лейтенанта Шмидта вышли из-за угла и подступили к окну председательского кабинета. ,b1_c1
"Я имею в виду те страны, где человек понемногу учиться уважать себя и других, побеждать не дубиной, а убеждением, поддерживать слабых, терпеть инакомыслящих. ",0.4524251786441275,"В странах, где человек учится уважать себя и других, где побеждает слово, а не оружие. ",b1
"Она заставала себя на мечтаниях о том, что было бы, если б она не была замужем и он был бы свободен. ",0.879052339587503,"Она мечтала о том, что было бы, если б она не была замужем и он был бы свободен. ",b1
"Вижу, что я уже не могу вам запретить... ",1.0,"Вижу, что я уже не могу вам запретить... ",b1
"Новость, сообщенная мне Оленькой, так меня взволновала, что я и не заметил, как шарабан наш проехал мимо моей деревеньки, как он въехал на графский двор и остановился у крыльца управляющего… Увидев выбежавших детишек и улыбающееся лицо Урбенина, подскочившего высаживать Оленьку, я выпрыгнул из шарабана и, не простившись, побежал к графскому дому. ",0.2693433404788386,"Часть 12  Оленьку встречал улыбающийся Урбенин со своими детьми, а Сергей пошёл к графскому дому",b1
"А я постарела, похудела сильно, оттого, должно быть, что сержусь в гимназии на девочек. ",1.0,"А я постарела, похудела сильно, оттого, должно быть, что сержусь в гимназии на девочек. ",b2
"Конечно, можно бы заметить, что в доме есть много других занятий, кроме продолжительных поцелуев и сюрпризов, и много бы можно сделать разных запросов. ",0.945299120228695,"Конечно, можно бы заметить, что в доме есть много других занятий, кроме продолжительных поцелуев и сюрпризов, и много бы можно задать разных вопросов. ",b1_c1
"Но разумное лечение и морские купанья летом исправили его здоровье, и теперь я по совету доктора отдал его в школу. ",0.7841669085083072,"Но хорошее лечение и морские купанья летом помогли его здоровью, и теперь я, по совету доктора, отдал его в школу. ",b1
"Тот же Достоевский, который проповедовал всечеловека и призывал к вселенскому духу, проповедовал и самый изуверский национализм, травил поляков и евреев, отрицал за Западом всякие права быть христианским миром. ",0.9356223998641616,"Тот же Достоевский, который проповедовал всечеловека, проповедовал и самый изуверский национализм, травил поляков и евреев, отрицал за Западом всякие права быть христианским миром. ",b1_c1
"По той стороне тротуара, недалеко от моей незнакомки, вдруг появился господин во фраке, солидных лет, но нельзя сказать, чтоб солидной походки. ",0.661210717069882,"По той стороне тротуара, недалеко от моей незнакомки, вдруг появился господин, средних лет. ",b1
"У него действительно болела голова, к тому же он убеждался все больше и больше, что Лебедев его надувает и рад, что отодвигается дело",0.7046966752399411,"У него болела голова, к тому же он убеждался всё больше,что Лебедев его обманывал всё это время и был рад, что отодвигается дело",b1
"И про Константинополь поговорили, и про Александрию. ",0.248236282626385,Зуров продолжил свой рассказ: — Иду я однажды в форме русского офицера по Константинополю и на красивых девушек смотрю. ,b1
"Буквы эти значили:«когда вы мне ответили: этого не может быть, значило ли это, что никогда, или тогда?» ",0.8608378309956833,"Буквы эти значили: «Когда вы мне ответили: этого не может быть, значило ли это, что никогда, или тогда?» ",b1
"— шептала бабушка, — почти всё, что проставили, воротили. ",0.8966867815849054,"— шептала бабушка. — Почти всё, что проставили, воротили. ",b1_c1
"— Я чувствую, что я говорю искренно, и мне удивительно, что вы, образованные люди, не можете отличить искренности от притворства! ",0.5368591404947619,"— сказал Полуградов. — Я удивляюсь, что вы, образованные люди, не можете отличить искренность от неискренности! ",b1
Я читала про ужасы турецкого плена. ,0.2733836119340787,"Я читала, что турки очень жес то кие",b1
"Все дела и предприятия вам, наверное, великолепно удадутся. ",1.0000000000000002,"Все дела и предприятия вам, наверное, великолепно удадутся. ",b1_c1
"Понял тогда и ты, что мы решили не сдаваться, что никто не утолит твоей боли и обиды поцелуями, мольбами о прощении. ",0.553950938161406,"Понял тогда и ты, что мы решили не сдаваться. ",b1_c1
"А если пошлют раненых лечить, поеду и лечить. ",0.9999999999999996,"А если пошлют раненых лечить, поеду и лечить. ",b1_c1
"Мне и жаль его и досадно, но больше жаль. ",0.96754177091284,"Мне и жаль его, и досадно, но больше жаль. ",b2
"Надо тебе сказать, что я начинаю ненавидеть Урбенина… Это значит, что Оленька начинает мне нравиться… Чертовски хорошенькая! ",0.4243069565996171,"Знаешь, я начинаю ненавидеть Урбенина… — Не надо трогать замужних женщин! ",b1
Прошло с неделю после свидания двух лиц нашего рассказа на зеленой скамейке. ,0.4368165733572073,ЧАСТЬ ЧЕТВЁРТАЯ  I  Прошло с неделю после свидания на зелёной скамейке. ,b1
"— Странно, но ведь он таким образом может до вечера сидеть здесь и требовать! ",1.0,"— Странно, но ведь он таким образом может до вечера сидеть здесь и требовать! ",b1_c1
"Она любит меня, и я последую ее совету. ",0.4927092897233598,"Она любит меня, и я сделаю так, как она посоветует. ",b1
"Сердце его замерло; он ни за что, ни за что не хотел признать ее за преступницу; но он чувствовал, что тотчас же произойдет что-то ужасное, на всю его жизнь. ",0.7249757140288408,"Сердце его замерло; он чувствовал, что произойдёт что-то ужасное, на всю его жизнь. ",b1
"Я пожал плечом и сделал вид, что больше не замечаю тебя.",0.9935475339838729,"Я пожал плечом и сделал вид, что больше не замечаю тебя. ",b1_c1
"Он втянул голову в плечи и хотел иметь жалкий и покорный вид, но он всё-таки сиял свежестью и здоровьем.",0.8306231082182978,"Он и хотел иметь жалкий и покорный вид, но всё-таки сиял свежестью и здоровьем. ",b1
"Вот я, Джон Карлыч, и рассудил...",0.3875623354296149,"Я не взял, Джон Карлович. — Это просто смешно! ",b1
Варя воротилась в комнату и молча подала матери портрет Настасьи Филипповны. ,0.932507151983084,Варя вернулась в комнату и молча подала матери портрет Настасьи Филипповны. ,b1
"— Не видала, значит, матросов, вашескобродие! ",0.4669273221121459,"— Не видала, значит, матросов, — сказал один боцман",b1_c1
"Остальные же питомцы эстернатов, не посвященные в тайну «Азазеля», просто идут по жизни своим путем, принося человечеству неоценимую пользу. ",0.3843751162375751,"Ученики, которые не знают тайну «Азазеля», идут своим путём. ",b1
"Накануне свадьбы князь оставил Настасью Филипповну в большом одушевлении: из Петербурга прибыли от модистки завтрашние наряды, венчальное платье, головной убор и прочее, и прочее. ",0.8389180551463811,"VII Накануне свадьбы князь оставил Настасью Филипповну в хорошем настроении: из Петербурга прибыли от модистки наряды, венчальное платье, головной убор и прочее. ",b1
Домa Левиных и Щербацких были старые дворянские московские домa и всегда были между собою в близких и дружеских отношениях. ,0.7781372999047247,Дома Левиных и Щербацких были старые дворянские мос ковские дома и всегда были между собою в близких и дружеских отношениях. ,b1
"Но ты фокс: тебе будут бросать в воду палки, и ты их будешь вытаскивать… – Чудесно!",0.7184679745207563,"Тебе будут бросать в воду палки, а ты их будешь вытаскивать… — Чудесно! ",b1
— Все в клубе только о вас и говорят. ,0.1225126055412742,"Я уже три дня только и думаю, что о цифрах и буквах в ней. ",b1
"Ничего, что умрёт человек, была бы только выручка!»",0.9850883031028193,"Ничего, что умрёт человек, была бы только выручка!» ",b1_c1
"Это невинное веселье выборов и та мрачная, тяжелая любовь, к которой он должен был вернуться, поразили Вронского своею противоположностью. ",0.7142151338466108,"Веселье выборов и та тяжёлая любовь, к которой он должен был вернуться, поразили Вронского. ",b1
"Приехав к месту своего служения, Степан Аркадьич, провожаемый почтительным швейцаром с портфелем, прошел в свой маленький кабинет, надел мундир и вошел в присутствие. ",0.4276287704562297,"Приехав к месту своей работы, Степан Аркадьич прошёл в маленький кабинет, переоделся и вошёл в приёмную министерства. ",b1
"При свете молнии она рассмотрела все его лицо и, увидав, что он спокоен и радостен, улыбнулась ему.",0.7541330716395124,"Она посмотрела на его лицо и, увидев, что он спокоен и радостен, улыбнулась ему. ",b1
"И в каждом доме, где только есть маленькие ножки с бантиками и без бантиков, знали бы мое имя: Микки!",0.4741642507594897,"И в каждом доме, где есть маленькие девочки, знали бы моё имя. ",b1
"– Если ты поедешь в Москву, то и я поеду. ",0.6824370024987887,"Вот теперь мне надо будет ехать в Москву по делам… — Если ты поедешь в Москву, то и я поеду. ",b1
"- Сам не знаю вполне; знаю, что чувство мое было вполне искреннее. ",0.735866386702129,"— Сам не знаю; знаю, что чувство моё было вполне искреннее. ",b1
"- вскинулся опять генерал, достигший чрезвычайного расстройства. - Послушай, Ганя, ты пожалуста сегодня ей много не противоречь и постарайся эдак, знаешь, быть… одним словом, быть по душе… Гм!.. ",0.5319049402238438,"— Послушай, Ганя, — сказал опять генерал. — Ты, пожалуйста, сегодня ей много не противоречь и постарайся быть по душе... ",b1
"— Ты женился бы на мне, если бы я не вышла за Петра Егорыча?",0.4380733687519373,"Я хочу тебя спросить… Ты женился бы на мне, если бы я не вышла замуж за Урбенина? ",b1
– Дней пять,0.4693071262476131,— Дней пять. — А я уже живу здесь почти две недели. ,b1
"Двери были заперты; он позвонил, прошло несколько секунд в тягостном для него ожидании. ",0.5945873952056109,"Двери были закрыты; он позвонил, прошло несколько секунд, и дверь открыли. ",a2
Никто не просил вас будить меня так рано! ,0.9061418437706854,Никто вас не просил будить меня так рано! ,b1
"- сплюнул черномазый. - Пять недель назад я, вот как и вы, - обратился он к князю, - с одним узелком от родителя во Псков убег к тетке; да в горячке там и слег, а он без меня и помре. ",0.5786710110108475,"Пять недель назад я, вот как и вы, — обратился Рогожин к князю, — с одним узелком от родителя во Псков убежал к тётке. ",b1
"«Боюсь, что меня женят!» ",0.8117556292984537,"А вы сказали: «Боюсь, что меня женят!» ",b1
Я плыл до берега два с половиной лье. ,0.2277529017953612,"Чтобы не погибнуть, француз поплыл к берегу, до которого было около двенадцати километров. ",b1
"Стоило мне первый раз увидеть вашу подпись в «Ревю паризьен» — d’Hevrais, и я сразу вспомнил, что наш главный оппонент Анвар-эфенди, по некоторым сведениям, родился в боснийском городке Хевраис. ",0.371786582214139,"Я сразу вспомнил, что есть информация о том, что Анвар родился в Боснии, в городке Хевраис. ",b1
"Когда же Левин внезапно уехал, княгиня была рада и с торжеством говорила мужу: «видишь, я была права». ",0.7636847482395237,"Когда Левин неожиданно уехал, княгиня была рада и с торжеством говорила мужу: «Видишь, я была права». ",b1
"Нигде в мире нет такой любви к сверкающим золотом, издали видным куполам и маковкам церквей, к рассчитанному на широкие просторы «голосоведению», к хоровому пению, к ярким краскам, контрастным зеленому цвету и выделяющимся на фоне белых снегов чистым цветам народного искусства. ",0.9412050976182478,"Нигде в мире нет такой люб ви к сверкающим золотом, издали видным куполам церквей, к рас считанному на широкие просторы «голосоведению», к хоровому пению, к ярким краскам, контрастным зелёному цвету и выделяющимся на фоне белых снегов чистым цветам народного искусства. ",b1_c1
"Две русые головки, прислонясь друг к дружке, бойко смотрят на меня своими светлыми глазками, алые щеки трепещут сдержанным смехом, руки ласково сплелись, вперебивку звучат молодые, добрые голоса; а немного подальше, в глубине уютной комнаты, другие, тоже молодые руки бегают, путаясь пальцами, по клавишам старенького пианино — и ланнеровский вальс не может заглушить воркотню патриархального самовара… Как хороши, как свежи были розы… Свеча меркнет и гаснет… Кто это кашляет там так хрипло и глухо? ",0.3112855571106809,Кто это кашляет там так хрипло и глухо? ,b1_c1
"— Конечно, я, может быть, не совсем еще его понимаю, не совсем его знаю. ",0.8593105573937035,"— Конечно, я, может быть, не совсем ещё его понимаю, не совсем его знаю. ",b1
От Букарешта до Турну-Мегуреле ходил дилижанс. ,0.5475545776985082,От Бухареста до румынского порта Турну-Мегуреле доехала на почтовой карете. ,b1
"Ведь я тешился ими тогда, когда ясно видел, что мне даже и грамматику греческую запрещено изучать, как раз было мне и вздумалось: ""еще до синтаксиса не дойду, как помру"", подумал я с первой страницы и бросил книгу под стол. ",0.677825421526798,"Когда ясно, что мне даже и грамматику греческую нельзя изучать: «ещё до синтаксиса не дойду, как помру», подумал я с первой страницы и бросил книгу на стол. ",b1
"Ни кормилицы, ни няни не было; они были в соседней комнате, и оттуда слышался их говор на странном французском языке, на котором они только и могли между собой изъясняться.",0.5093283486675461,"Слуг не было; они были в соседней комнате, и оттуда слышался их разговор. ",b1
"– Хорошо, я пойду непременно, – сказал Левин, вставая и целуя ее.",0.4654354273452716,"— Хорошо, я посмотрю обязательно, — сказал Левин, целуя её. ",b1
"И мгновенно отчаянная ревность Анны перешла в отчаянную, страстную нежность; она обнимала его, покрывала поцелуями его голову, шею, руки.",0.8546592136981079,"И мг-новенно отчаянная ревность Анны перешла в отчаянную, страстную нежность; она обнимала его, целовала его голову, шею, руки. ",b1
"Все встали и заорали столь оглушительно, что Варя испугалась. ",0.1800923244331327,"Испугались так, что сразу сами отдали им оружие. ",b1
"Но если Ганя и в самом деле ждал целого рода нетерпеливых вопросов, невольных сообщений, дружеских излияний, то он, конечно, очень ошибся. ",0.6206874880346788,"Но если Ганя ждал нетерпеливых вопросов, дружеских бесед, то ошибся. ",b1
"Но может ли даже личный, живой, образный бог сделать, чтобы дважды два — не было четыре?",0.9380649558686815,"Но может ли даже личный, живой бог сделать, чтобы дважды два — не было четыре? ",b1_c1
"«Ну, думал, теперь публика на меня все глаза проглядит. ",0.8869562225351538,"«Ну, думал, теперь публика на меня все глаза проглядит». ",b1_c1
"Все взглянули на Варю, и она почувствовала себя чем-то вроде вещественного доказательства",0.7960018154025552,"Все посмотрели на Варю, и она почувствовала себя чем-то вроде доказательства",b1
"Граф выпил рюмку водки, но есть не стал. ",0.4187205086115351,"Он выпил рюмку водки и сказал: — Помню, что из леса принесли какое-то тело в крови и увезли. ",b1
"Признаюсь, меня даже много лет потом угрызения совести мучили: для чего, зачем я так поразил его? ",0.5218711722217357,"Меня много лет потом совесть мучила: для чего, зачем я так сделал ему? ",b1
"Знаете, я не понимаю, как можно проходить мимо дерева и не быть счастливым, что видишь его? ",0.9370580348874388,"Я не понимаю, как можно проходить мимо дерева и не быть счастливым, что видишь его? ",b1
"— Но мы-то еще живы, мадемуазель, — рассеянно откликнулся Зуров, постукивая по колоде. — Что ж хоронить себя раньше времени? ",0.4018290565123633,"— Но мы-то живы, мадемуазель, — продолжая играть, ответил Зуров. — Лукан, играем дальше? ",b1
"Об одном буду очень просить: если мой муж как-нибудь обратится к вам по поводу уплаты за квартиру, то вы скажите ему, что отдали мне. ",0.8147835500255902,"Об одном буду просить: если мой муж обратится к вам по пово-ду уплаты за квартиру, скажите ему, что отдали мне... ",b1
"- Никакого подозрения иметь не можете, никакого, - поскорее отклонил Лебедев, - я хотел только обќяснить, что особа известная не его, а совершенно другого боится, совершенно другого",0.5660514963312177,"Особа известная не его, а совершенно другого боится",b1
"Из того самого бокового выхода из воксала, близ которого помещались князь и вся компания Епанчиных, вдруг показалась целая толпа, человек, по крайней мере, в десять. ",0.7888845133099143,"Из бокового выхода, близ которого сидели князь и вся компания Епанчиных, вдруг показалась целая толпа, человек десять. ",b1
"Это чувствуется в воздухе, это чувствуется сердцем. ",0.975698229495947,"— Это чувствуется в воздухе, это чувствуется сердцем. ",b1
Варя побледнела,0.1465887395262796,Варя подумала: «В тайной полиции тоже иногда можно встретить человека»,b1
#ИМЯ?,0.5297971433661955,"— закричали все три девицы с удивлением. — Да вот, что я всё как будто учу... ",b1
"Думаю, диверсантам был нужен не Ганецкий, а Маклафлин. ",0.8222130879445649,"Думаю, туркам был нужен не Ганецкий, а Маклафлин. ",b1
"Жена какая-то полоумная, с длинной девической косой, говорит одни высокопарные вещи, философствует и часто покушается на самоубийство, очевидно, чтобы насолить мужу. ",1.0000000000000004,"Жена какая-то полоумная, с длинной девической косой, говорит одни высокопарные вещи, философствует и часто покушается на самоубийство, очевидно, чтобы насолить мужу. ",b2
"Покойный Чаплицкий, тот самый, который умер в нищете, промотав миллионы, однажды в молодости своей проиграл – помнится Зоричу – около трехсот тысяч. ",0.7381692266328113,"Покойный Чаплицкий, тот самый, который умер в бедности, потеряв миллионы, однажды в молодости своей проиграл около трёхсот тысяч. ",b1
"Впрочем, как вам угодно и, знаете, есть пословица: в чужой монастырь… - Ну как я об вас об таком доложу? ",0.4329470020225711,— Ну как я о вас о таком доложу? ,b1
"Сидишь в Москве, в громадной зале ресторана, никого не знаешь, и тебя никто не знает, и в то же время не чувствуешь себя чужим. ",0.98762739187461,"Сидишь в Москве, в громадной зале ресторана, никого не знаешь и тебя никто не знает, и в то же время не чувствуешь себя чужим. ",b2
"— Может быть, я ошибаюсь, — сказал он. — В таком случае я прошу извинить меня",0.9797998380835776,"Может быть, я ошибаюсь, — сказал он. — В таком случае я прошу извинить меня",b1
"Анфиса и горничная убирают со стола, тушат огни. ",0.9951912530445552,"Анфиса и горничная убирают со стола, тушат огни.",b2
"Они разговаривают, читают, плачут, смеются – а потом садятся есть. ",0.8475121010268974,"Они разговаривают, читают, плачут, смеются, а потом садятся за стол. ",b1
"Но всех более занята была им дочь англомана моего, Лиза (или Бетси, как звал ее обыкновенно Григорий Иванович). ",0.919538573983322,"Всех более занята была им дочь англомана моего, Лиза (или Бетси, как звал её обычно Григорий Иванович). ",a2
"Левина не было дома, когда Катавасов и Сергей Иванович на тарантасике, взятом на станции, запыленные, как арапы, в двенадцатом часу дня подъехали к крыльцу покровского дома. ",0.5038605894283935,"Левина не было дома, когда его брат в коляске, взятой на станции, в двенадцатом часу дня подъехал к деревенскому дому Левиных. ",b1
"Англия успела подготовиться к конфронтации, Австрия перестала трусить. ",0.4755681580146322,За это время Англия и Австрия подготовились к войне. ,b1
"Ее предчувствие, что всё останется по-старому, — не обмануло ее",0.8890554872232521,"Её предчувствие, что всё останется по-старому, не обмануло её",b1
"То останавливались и долго разговаривали на одном месте, то опять пускались ходить и заходили бог знает куда, и опять смех, опять слезы... ",0.890683335741158,"То останавливались и долго разговаривали на одном месте, то опять заходили бог знает куда, и опять смех, опять слёзы... ",b1
– Все такая же и так же привлекательна. ,0.7348562665487385,— Всё такая же и так же привлекательна. ,b1
"Иван Петрович не постарел, нисколько не изменился и по-прежнему всё острит и рассказывает анекдоты; Вера Иосифовна читает гостям свои романы по-прежнему охотно, с сердечной простотой. ",0.6363534704133618,"Иван Петрович не постарел, нисколько неизменился и по-прежнему всё время шутит и рассказывает анекдоты. ",b1
"И по какому-то странному стечению обстоятельств, быть может случайному, все, что было для него важно, интересно, необходимо, в чем он был искренен и не обманывал себя, что составляло зерно его жизни, происходило тайно от других, все же, что было его ложью, его оболочкой, в которую он прятался, чтобы скрыть правду, как, например, его служба в банке, споры в клубе, его «низшая раса», хождение с женой на юбилеи, – все это было явно. ",0.6148794391570429,"Всё, что было для него важно, интересно, необходимо, в чём он не обманывал себя, происходило тайно от других, всё же, что было его неправдой, например, его работа в банке, его «низшая раса», то, как он спорил в клубе, ходил с женой на праздники, — это видели и знали все. ",b1
