source,cos_sim,target,level
"Боятся только, чтоб он чего не уронил и не разбил, когда в комнату при гостях войдет, или сам бы не шлепнулся; от него станется.",0.7519874938603804,"Боятся только, чтоб он чего не уронил и не разбил, когда в комнату при гостях войдёт, или сам бы не упал; от него можно ожидать.",b1
"А я — я кинулся к тебе, дернул тебя за руку, да так, что ты волчком перевернулся передо мною, крепко и с наслаждением шлепнул тебя и, вытолкнув из комнаты, захлопнул дверь.",0.5589163056835503,"— рявкнул я во всё горло, кинулся к тебе, дёрнул тебя за руку, шлёпнул тебя, вытолкнул из комнаты и захлопнул дверь. ",b1_c1
"Две минуты, и вы сделали меня навсегда счастливым. ",1.0,"Две минуты, и вы сделали меня навсегда счастливым. ",b1
"– Продолжай, продолжай! ",0.0843425345246147,"В учреждении в валенках сидит… Мужик…  ДЕЙСТВИЕ ПЯТОЕ  Входят Шипучин и Татьяна Алексеевна, которая продолжает рассказывать о том, как они поехали с Катей на вечер. ",a2_b1
"Князь быстро придвинулся к нему, почти вплоть, и различил бледное лицо Рогожина",0.7526485321801268,Князь быстро придвинулся к нему и узнал бледное лицо Рогожина,b1
"Посылаю в город, в аптеку, — говорят, что лошади заморены и ехать некому, потому что все пьяны… Хочу послать к себе в больницу за лекарствами и повязками, и мне делают одолжение: дают мне какого-то пьяницу, который еле на ногах стоит. ",0.3901896833187135,"Я говорю, что надо ехать в аптеку, а мне говорят, что все лошади устали, а все люди пьяные! ",b1
"Видит, что никакой Амалии, слава Богу, нет. ",0.2436445776243895,После Амалии они для меня не женщины. ,b1
"В первый раз тогда поняв ясно, что для всякого человека и для него впереди ничего не было, кроме страдания, смерти и вечного забвения, он решил, что так нельзя жить, что надо или объяснить свою жизнь так, чтобы она не представлялась злой насмешкой какого-то дьявола, или застрелиться.",0.5165877999400991,"Он решил, что так нельзя жить, что надо или объяснить свою жизнь, или застрелиться. ",b1
Опять все и всь стали противны ему,0.5816542919875767,"Опять, как недавно, вдруг все стали противны ему. ",b1
"Познакомьте же меня, пожалуста… Совсем потерявшийся Ганя отрекомендовал ее сперва Варе, и обе женщины, прежде чем протянули друг другу руки, обменялись странными взглядами. ",0.5726012697014534,"Ганя отрекомендовал её сначала Варе, и обе женщины обменялись странными взглядами. ",b1
"Это был Петр Егорыч Урбенин, бывший управляющий графа и муж Ольги. ",0.8031961908341723,"Это был Урбенин, бывший управляющий графа и муж Ольги. ",b1
"Наконец он успокоил ее, только признавшись, что чувство жалости в соединении с вином сбили его и он поддался хитрому влиянию Анны и что он будет избегать ее. ",0.4092694093112931,"Наконец успокоил, сказав, что он будет избегать Анну. ",b1
"И потом он встречал ее в городском саду и на сквере, по нескольку раз в день. ",0.8592289171334634,И потом он встречал её в городском саду по нескольку раз в день. ,b1
"А вы жалуетесь, что знаете много лишнего.",0.9999999999999998,"А вы жалуетесь, что знаете много лишнего.",b2
Потом заходили к тебе мама и бабушка. ,1.0000000000000004,Потом заходили к тебе мама и бабушка. ,b1_c1
"Степана Аркадьича не только любили все знавшие его за его добрый, веселый нрав и несомненную честность, но в нем, в его красивой, светлой наружности, блестящих глазах, черных бровях, волосах, белизне и румянце лица, было что-то физически действовавшее дружелюбно и весело на людей, встречавшихся с ним. ",0.3638491986941649,"Степана Аркадьича любили все за его добрый, весёлый харак тер и честность. ",b1
"Когда, наконец, по его мнению, место и время установлены, он начнет вас укорять, зачем вы простудились именно там и тогда",0.723179418271657,"Когда наконец, по его мнению, место и время установлены, он начнёт вас укорять, зачем вы простудились именно там и тогда: — Ну как это можно было идти без калош к тёте Маше! ",b1_c1
"«Она понимает, – думал он, – она знает, о чем я думаю. ",0.7554254808443386,"«Она понимает, — думал он, — она знает, о чём я думаю. ",b1
"Он написал Акулине письмо самым четким почерком и самым бешеным слогом, объявлял ей о грозящей им погибели, и тут же предлагал ей свою руку. ",0.3924516932334621,"Он написал Акулине письмо, где рассказал обо всём и предлагал ей выйти за него замуж.",a2
"(Выражает, в зависимости от обстоятельств: иронию, удивление, восторг, ненависть, радость, презрение и удовлетворенность.)",0.9565568868654324,"(Выражает, в зависимости от обстоятельств: иронию, удивление, восторг, ненависть, радость, презрение и удовлетворённость.) ",b1_c1
"Третий штурм для Осман-паши был особенно опасен, и прежде всего неожиданной атакой Михаила Дмитриевича. ",0.6009410120570584,— Третий штурм для Османа-паши был особенно опасен. ,b1
И к чему ты меня спросил: верую ли я в бога?,0.7925990049769716,К чему ты меня спросил: верую ли я в Бога?,b1
"я объявляю, что читатель мой ошибется, и что убеждение мое совершенно независимо от моего смертного приговора. ",0.8467253188445548,"Я объявляю, что читатель мой ошибётся и что убеждение моё совершенно независимо от моего смертного приговора. ",b1
"Больше всего Варю потрясло то, что при встрече жених поцеловал ее в лоб. ",0.5809408841812617,"Хуже всего было то, что он поцеловал Варю в лоб. ",b1
"Ну, что же он с этим богатством сделал потом? ",1.0,"Ну, что же он с этим богатством сделал потом? ",b1
"Двумя парами пошли по дорожке, Анна с Свияжским и Долли с Вронским. ",0.7980773725189101,"Двумя парами пошли по дорожке, Долли с Вронским. ",b1
"Мысль искать своему положению помощи в религии была для нее, несмотря на то, что она никогда не сомневалась в религии, в которой была воспитана, так же чужда, как искать помощи у самого Алексея Александровича. ",0.8245080931123429,"Мысль искать своему положению помощи в религии была для неё, несмотря на то что она никогда не сомневалась в религии, так же чужда, как искать помощи у мужа. ",b1
Пошел пешком. ,0.3445196743637659,"Других денег у меня не было, поэтому я пошёл пешком. ",b1
"Да и по всему я вижу, что он человек деликатный, что он поступил хорошо, — продолжал я, все более и более восторгаясь от логичности собственных доводов и убеждений, — он как поступил? ",0.6989145196322338,"Да и по всему я вижу, что он человек деликатный, что он поступил хорошо, — продолжал я, — он как поступил?",b1
"— отвечала она с глубоким чувством. — Вот вы, например, не таков, как другие! ",0.8998770592362156,"— отвечала она с глубоким чувством. — Вот вы, например, не такой, как другие! ",b1
"И в самом деле, за эти четыре года, пока служу в гимназии, я чувствую, как из меня выходят каждый день по каплям и силы и молодость. ",0.9138942092658938,"И в самом деле, за эти четыре года, пока служу в гим назии, я чувствую, как из меня выходят каждый день по кап лям и силы и молодость. ",b2
"Она перелетела ее, как птица; но в это самое время Вронский, к ужасу своему, почувствовал, что, не поспев за движением лошади, он, сам не понимая как, сделал скверное, непростительное движение, опустившись на седло. ",0.662076488191813,"Препятствие она перелетела, как бы не замечая; но в это самое время Вронский почувствовал, что, не успев за движением лошади, он, сам не понимая как, сделал непростительное движение, и вдруг он понял, что случилось что-то ужасное. ",b1
"Она сама сказала, что не хочет изменять своего положения. ",0.875608719248729,"Она сама сказала, что не хочет изменять своего положения». ",b1
"Зина пахнет миндальным молоком, мама ее – теплой булкой, папа – старым портфелем, а кухарка… многоточие… Больше мыслей нету. ",0.5687488882455789,"Зина пахнет молоком, её мама — тёплой булкой, а папа — старым портфелем. ",b1
"Через двести — триста, наконец тысячу лет, — дело не в сроке, — настанет новая, счастливая жизнь. ",0.9999999999999996,"Через двести — триста, наконец тысячу лет, — дело не в сроке, — настанет новая, счастливая жизнь. ",b2
"- Я, как тебя нет предо мною, то тотчас же к тебе злобу и чувствую, Лев Николаевич. ",0.7603718263835489,"Оба опять замолчали. — Я, когда тебя нет передо мною, тотчас к тебе злобу чувствую, Лев Николаевич. ",b1
"— Бабушка, z?ro только что вышел, — сказал я, — стало быть, теперь долго не выйдет. ",0.8639657476001606,"— Бабушка, zero только что вышел, — сказал я, — стало быть, теперь долго не выйдет. ",b1_c1
"Отец еще с утра уехал в лес, мать ушла на поденную работу. ",0.7749678008791617,"Отец с утра уехал в лес, мать ушла на рабо ту. ",a2_b1
"Меня волнует, оскорбляет грубость, я страдаю, когда вижу, что человек недостаточно тонок, недостаточно мягок, любезен. ",0.9514664787129316,"Меня волнует, оскорбляет грубость, я страдаю, ког да вижу, что человек недостаточно тонок, недостаточно мя гок, любезен. ",b2
"Петя занят на службе, так я сразу к вам",0.4048884320789015,"— Петя на работе, поэтому я сразу к вам, — сказала Варя",b1
"Европа нас не любит и боится, зато Мидхата носит на руках, особенно с тех пор, как он даровал Турции конституцию. ",0.1962762471614414,"Когда Турция оказалась в опасной ситуации, он поехал на фронт. ",b1
"Я тоже полагаю, что, так как он едет, то и нет никакой надобности графу Вронскому приезжать сюда. ",0.5571174104212876,"Я тоже думаю, что не надо графу Вронскому приезжать сюда… — Да я уже сказала, так что же повторять? ",b1
Она взяла меня за руку и смотрела на меня в удивлении,0.9060724461892312,Она взяла меня за руку и смотрела на меня с удивлением,b1
"Наконец, в половине восьмого, князь отправился в церковь, в карете. ",0.4486754214002154,В половине восьмогокнязь поехал в церковь в экипаже. ,b1
"- Не знаю; я там только здоровье поправил; не знаю, научился ли я глядеть. ",0.5310902958825741,"— Взглянуть не умею. — Я там только здоровье улучшал; не знаю, научился ли яглядеть. ",b1
Бурмин побледнел… и бросился к ее ногам… ,0.6513444576283123,Бурмин побледнел... и бросился к её ногам... ,b1_c1
"Жизнь, казалось, была такая, какой лучше желать нельзя: был полный достаток, было здоровье, был ребенок, и у обоих были занятия. ",0.8934091575239544,"Жизнь, казалось, была такая, какой лучше желать нельзя: было здоровье, был ребёнок, и у обоих были занятия. ",b1
"Во все двадцать минут его посещения, князь был даже очень задумчив, почти рассеян. ",0.7545259187487192,Во все двадцать минут его посещения князь был очень задумчив. ,b1
"Таким образом, только теперь выяснилось, что для своего времени научная работа Ломоносова была наиболее передовая и несомненно должна была оставить глубокий след в развитии мировой науки. ",0.6589854839209032,"Теперь, зная, по какому пути развивалась наука после Ломоносова, мы можем безошибочно сказать, что для своего времени его научная работа, несомненно, должна была оставить глубокий след в развитии мировой науки. ",b1_c1
"– Здравствуйте, grand'maman, – сказал, вошедши молодой офицер. – Bon jour, mademoiselle Lise. ",0.7061889650547263,"— Здравствуйте, grandmaman1, — сказал, войдя, молодой офицер. — Bon jour, mademoiselle Lise2. ",b1
"Казаки вернулись обратно к Соболеву, потому что там каждый человек был на счету, а Зуров поскакал в ставку один. ",0.2610110751800859,"Это и понятно, потому что Зуров до ставки не доехал! ",b1
"У меня уже все готово, я после обеда отправляю свои вещи. ",0.9419810279497566,"У меня уже всё готово, я после обеда отправляю свои вещи. ",b2
"Милая Маша, к чему употреблять в разговоре такие выражения? ",0.9999999999999996,"Милая Маша, к чему употреблять в разговоре такие выражения? ",b2
"В его лице и фигуре, от коротко обстриженных черных волос и свежевыбритого подбородка до широкого с иголочки нового мундира, всё было просто и вместе изящно. ",0.2936056429863041,В его лице и фи гуре всё было просто и элегантно,b1
"Лицо его было неподвижным, серым — в тон седоватым вискам. ",0.2892259291403337,"Лицо его было красным, а сам он — грязным",b1
"Сей греческий городишко немедленно начал процветать, а султанский двор вновь погрузился в сон, негу и казнокрадство",0.1703880475517293,"Гасана очень любили женщины в султанском дворце, потому что он был красив и хорошо пел. ",b1
"Да коли хочешь, я тотчас выучу тебя грамоте». — «А взаправду, — сказала Лиза, — не попытаться ли и в самом деле?» ",0.6173815317088429,"— сказал Алексей. — Да если хочешь, я тебя быстро научу грамоте». — «А прав да, — сказала Лиза, — не попытаться ли в самом де ле?» ",a2
"— оживился граф. — Ну расскажи, не будь скотиной",0.1079318526003196,"А про свои истории я тебе расскажу, когда только вдвоём будем. ",b1
Одна такая собака в Лондоне спасла двенадцать детей; ее звали Боб.,0.7964005573278808,Одна такая собака в Лондоне спасла двенадцать детей. ,a2_b1
"Мне понадобился «весь этот балаган», чтобы выиграть время. ",0.4262264631671821,"Весь этот цирк был нужен, чтобы выиграть время. ",b1
Я писал телеграмму!,0.2821977992872621,Телеграмму на станцию повёз одноглазый слуга Кузьма. ,b1
В Петербурге-то прежде живали? ,0.5932855944751365,"Впрочем, я всё на одном месте сидел,в деревне. — В Петербурге-то прежде жили? ",b1
"«Нет, это невозможно», – думал он, изредка взглядывая на перегнувшегося к Кити Васеньку, с своею красивою улыбкой говорившего ей что-то, и на нее, красневшую и взволнованную.",0.7689061152355672,"«Нет, это невозможно», — думал он, изредка глядя на сидевшего рядом с Кити Васеньку, с красивой улыбкой говорившего ей что-то, и на неё, красневшую и взволнованную. ",b1
Он взял ее за руку и посадил на скамейку; сам сел подле нее и задумался. ,0.7574286354555135,Он взял её за руку и посадил на скамейку; сам сел около неёи задумался. ,b1
"Если вы не бегаете, а ходите, у вас есть время, чтобы увидеть незнакомый человек и прилично поздороваться",0.4345424873237026,"Если девушка не бегает, а ходит, у неё есть время, чтобы увидеть гостя и поздороваться",b1
"… Уверяю вас, оно было гораздо вкусней всех этих шипящих на сковородке котлет… И как было бы хорошо, если бы не варили и не жарили! ",0.673622303274617,"Можете мне пове рить, оно было гораздо вкуснее котлет… И как было бы хорошо, если бы не варили и не жарили! ",b1
"Неловкое движение, сделанное Вронским, сломало ей спину. ",0.824385809916879,"Неудачное движение, сделанное Вронским, сломало ей спину. ",b1
"Мишель, из Сан-Стефано огни Константинополя, как на ладони! ",0.4555973449403184,"Новость о том, что генерал Соболев в банке Сан-Стефано, быстро дошла до Константинополя. ",b1
"- Ничему не могу научить, - смеялся и князь, - я все почти время за границей прожил в этой швейцарской деревне; редко выезжал куда-нибудь не далеко; чему же я вас научу? ",0.5575685699531246,"— Научите, пожалуйста, — смеялась Аделаида. — Ничему не могу научить, — смеялся и князь, — я всё почти время за границей прожил в швейцарской деревне. ",b1
"— Кити, ты не танцуешь мазурку?",0.6607053034394553,"— сказала графиня-мать, — ты не танцуешь мазурку? ",b1
"Так что и вывести детей я не могу сама, а разве с помощью других, с унижением. ",0.660034902620615,"Так что и вырастить детей я не смогу сама, а только с помощью других. ",b1
— А я только что приехала! ,0.2448095864641298,"Часть 19  Только что уехала Ольга, а вскоре приехал граф. ",b1
Он остановился и стал смотреть на окна. ,0.1834852092995763,"Он долго стоял, смотрел на часы и ждал, когда пройдут остальные минуты.",b1
"– О, в этом мы уверены, что ты можешь не спать и другим не давать, – сказала Долли мужу с той чуть заметною иронией, с которою она теперь почти всегда относилась к своему мужу. – А по-моему, уж теперь пора… Я пойду, я не ужинаю",0.6488870524876627,"— О, в этом мы уверены, что ты можешь не спать и другим не давать, — сказала Долли мужу. — А по-моему, уже теперь время спать… Я пойду",b1
"Дрожки остановились перед трехэтажным домом, у самого подъезда, и гусар вбежал на крыльцо. ",0.4822034456670531,"Карета остановилась перед трёхэтажным домом, и офицер вбежал в дом. ",a2
"В то самое время, как два лакея приподняли старуху и просунули в дверцы, Лизавета Ивановна у самого колеса увидела своего инженера; он схватил ее руку; она не могла опомниться от испугу, молодой человек исчез: письмо осталось в её руке. ",0.3015160733322566,"Молодой человек быстро ушёл, письмо осталось в её руке. ",b1
"Остап долго еще развивал бы свои взгляды на жизнь, если бы его не перебил Балаганов",0.9609789634360992,"Остап долго ещё развивал бы свои взгляды на жизнь, если бы его не перебил Балаганов",b1_c1
"Я не вытерпел более, вскочил с места, обнял Пекторалиса, как будто старого друга, и повлек его к самовару, за которым обогрел его пуншем и рассказал, что узнал его по его железной воле.",0.8084956866304697,"Я вскочил с места, обнял Пекторалиса, как старого друга, обогрел его пуншем и рассказал, что узнал его по его железной воле",b1_c1
"Оттого ли, что условия городские другие, или оттого, что они оба стали осторожнее и благоразумнее в этом отношении, в Москве у них не было ссор из-за ревности, которых они так боялись, переезжая в город.",0.4340780434885163,"Одно было приятное в этой городской жизни — то, что в Моск ве у них не было ссор из-за ревности. ",b1
"Или я не понимаю, или же ты не хочешь меня понять! ",0.9489636499813884,"Или я не понимаю, или же ты не хочешь меня понять. ",b2
"Дети кормили его, играли с ним… Один раз дети пошли играть на дорогу и взяли с собой котёнка.",0.4938128116505572,"Дети кормили  его, играли с ним и клали с собой спать.",a2_b1
Кити на коленях стояла пред ней,0.4782755679328989,"Но вдруг она услышала шум платья и увидела, что Кити на коленях стоит перед ней",b1
Произошли события и притом одно за другим. ,0.9513235763271376,"Произошли события, и притом одно за другим. ",b1_c1
"– А если так, то надо… – Надо решиться, и я решилась, – сказала она и хотела уйти, но в это время в комнату вошел Яшвин.",0.5595395036280086,"— А если так, то надо… — Надо решиться, и я решилась, — сказала она и вышла из комнаты. ",b1
"- Я в силах, но… разве это возможно?",0.6708247923426812,"— Я в силах, но... разве это возможно? ",b1
"Все мысли его слились в одну, – воспользоваться тайной, которая дорого ему стоила. ",0.6804399619134778,"Все мысли его объеди нились в одну, — использовать тайну, которая дорого ему стоила. ",b1
"Но я возьмусь, я буду ваша экономка. ",0.5461345483901797,"Но я возьмусь, я буду ваша помощница по хозяйству. ",b1
Там она встречала Вронского и испытывала волнующую радость при этих встречах. ,1.0,Там она встречала Вронского и испытывала волнующую радость при этих встречах. ,b1
"Когда мне было пятнадцать лет (а теперь мне семнадцать), учиться мы кончили. ",1.0000000000000002,"Когда мне было пятнадцать лет (а теперь мне семнадцать), учиться мы кончили. ",b1
"Ты придумал отличную игру: подпрыгивать, бить изо всей силы ногами в пол и при этом так звонко вскрикивать, что у нас чуть не лопались барабанные перепонки",0.793327789024855,"Ты придумал отличную игру: подпрыгивать, бить изо всей силы ногами в пол и при этом вскрикивать",b1_c1
"Заяц не узнал ежову жену от ежа и думает: ""Что за чудо! ",0.1820354398213287,Прибежал к концу поля и увидел жену ежа. ,a2_b1
"Как нарочно, у доктора запой, пьян он ужасно. ",0.4899550861046716,"Доктор, как нарочно, пьян, ужасно пьян, и к нему никого нельзя. ",b2
В одной из отдаленных наших губерний находилось имение Ивана Петровича Берестова. ,0.7859846546118363,В одной из далёких наших губерний находилось поместье Ивана Петровича Берестова. ,a2
"Так прошли они шагов пятьсот, и вдруг князь начал почему-то дрожать; Рогожин, хоть и реже, но не переставал оглядываться; князь не выдержал и поманил его рукой. ",0.8883889039231504,"Так прошли они шагов пятьсот, и вдруг князь начал почему-то дрожать; Рогожин, не переставал оглядываться; князь не выдержал и позвал. ",b1
"У ней похолодело сердце, когда она увидала Кити, сидевшую на низеньком ближайшем от двери стуле и устремившую неподвижные глаза на угол ковра. ",0.7804800270100225,"У неё похолодело сердце, когда она увидела Кити, сидевшую на низеньком стуле и смотревшую неподвижными глазами на угол ковра",b1
"Опыт Ломоносова аналогичен знаменитому опыту Лавуазье, но опыт Лавуазье был сделан на 17 лет позже. ",0.8110729555251464,"В 1756 году он сделал классический опыт, аналогичный знаменитому опыту Лавуазье, но опыт Лавуазье был сделан на 17 лет позже. ",b1_c1
"Главные лица в Османской империи не султан и великий везир, а мать и любимая жена падишаха. ",0.4761077853223321,"Главное лицо на Востоке не султан и не визирь, а мать и любимая жена султана",b1
"После бессонной ночи он находился в состоянии ошеломления, точно его опоили чем-то сладким и усыпляющим; на душе было туманно, но радостно, тепло, и в то же время в голове какой-то холодный, тяжелый кусочек рассуждал: «Остановись, пока не поздно! ",0.5033883564551529,"На душе было радостно и тепло, и в то же время какой-то холодный и тяжёлый голос внутри него говорил: «Остановись, пока не поздно! ",b1
"После поговорим, а пока прощай, моя милая, пойду куда-нибудь.",0.9999999999999998,"После поговорим, а пока прощай, моя милая, пойду куда-нибудь.",b2
"— На будущей неделе, и прекрасный бал. ",0.4796853980113165,— спросила она у Кити. — На будущей неделе. ,b1
"Я рассержусь, Диего: отвечайте, В чем предо мной виновны вы?",0.9457384750420909,"Я рассержусь, Диего: отвечайте, В чём предо мной виновны вы? ",b1_c1
"– Если вы хотите взглянуть на больницу и не устали, то это недалеко. ",0.8894495153212872,"— Если вы хотите взглянуть на больницу и не устали, то это недалеко. ",b1
Вася влез по лестнице под крышу амбара. ,0.7572608441963894,Вася влез по лестнице под крышу сарая. ,a2_b1
"Мне стыдно… Я не знаю, что со мной делается, а они поднимают меня на смех. ",0.855365659587261,"Я не знаю, что со мной делается, а они поднимают меня на смех. ",b2
— спросил Павел Иваныч,0.2803012927659488,"Сергей знал, что Павел Иванович очень не любит графа, и поэтому не всё рассказывал ему. ",b1
"Весловский то пел, то вспоминал с наслаждением свои похождения у мужиков, угостивших его водкой и сказавших ему: «Не обсудись»; то свои ночные похождения с орешками и дворовою девушкой и мужиком, который спрашивал его, женат ли он, и, узнав, что он не женат, сказал ему: «А ты на чужих жен не зарься, а пуще всего домогайся, как бы свою завести». ",0.3461265564769153,"Весловский то пел, то вспоминал с наслаждением свои ночные прогулки с крестьянками. ",b1
"Всё это делалось не потому, что кто-нибудь желал зла Левину или его хозяйству; напротив, он знал, что его любили, считали простым барином (что есть высшая похвала); но делалось это только потому, что хотелось весело и беззаботно работать, и интересы его были им не только чужды и непонятны, но фатально противоположны их самым справедливым интересам. ",0.6677170474548871,"Не потому, что кто-нибудь желал зла Левину или его хозяйству, но потому, что интересы его были им не только чужды и непонятны, но противоположны их интересам. ",b1
"Я сижу, забившись в угол; а в голове всё звенит да звенит: Как хороши, как свежи были розы… И вижу я себя перед низким окном загородного русского дома. ",0.5049883356101783,И вижу я себя перед окном загородного русского дома. ,b1_c1
Настасья Филипповна! ,0.4086688500370086,"— Но... вспомните, Настасья Филипповна, — пробормотал далее Тоцкий, — вы дали обещание... ",b1
"Русский народ и истинно русский человек живут святостью не в том смысле, что видят в святости свой путь или считают святость для себя в какой-либо мере достижимой или обязательной. ",0.7816599458145589,"Русский народ и истинно русский человек живут святостью не в том смысле, что видят в святости свой путь. ",b1_c1
"Когда он вошел в маленькую гостиную, где всегда пил чай, и уселся в своем кресле с книгою, а Агафья Михайловна принесла ему чаю и со своим обычным: «А я сяду, батюшка», села на стул у окна, он почувствовал что, как ни странно это было, он не расстался с своими мечтами и что он без них жить не может. ",0.6993792427608833,"Когда он вошёл в маленькую гостиную и уселся в своём кресле с книгой, а старая нянюшка Агафья Михайловна принесла ему чаю, он почувствовал, что не расстался со своими мечтами и без них жить не может. ",b1
"На другой день сама Бетси утром приехала к нему и объявила, что она получила чрез Облонского положительное известие, что Алексей Александрович дает развод, и что потому он может видеть ее.",0.8612428886159414,"На другой день сама Бетси утром приехала к нему и объявила, что она получила через Облонского известие, что Алек сей Александрович даёт развод и потому он может видеть её. ",b1
"Героизма было проявлено много, особенно офицерами.",0.1457241465061523,"Девушка посмот рела на полковника и увидела, что он больше похож на сумасшедшего, чем на офицера полиции. ",b1
"Покаюсь вам и уж больше никому, никогда… Скажу сию минуту. ",0.6820210655287974,"Покаюсь вам и уж больше никому, никогда... ",b2
"«Шестьсот рублей, туз, угол, девятка… отыграться невозможно!.. ",0.9182378702301776,"«Шестьсот рублей, туз, угол, девятка... отыграться невозможно!.. ",b1_c1
"Она прочла: Жил на свете рыцарь бедный Молчаливый и простой, С виду сумрачный и бледный, Духом смелый и прямой.",0.6565002283947069,"Аглая даже не оглянулась на гостя и продолжала читать стихи, смотря на одного князя: Жил на свете рыцарь бедный, Молчаливый и простой, С виду сумрачный и бледный, Духом смелый и прямой… Он до гроба ни с одною Молвить слова не хотел… — Какая прелесть! ",b1
"Увидев меня, он расплывается в изумленной улыбке (мы встречаемся с ним каждый день), быстро сует мне руку, бросает на ходу: — Как поживаете, что поделываете?",0.626996310816795,"Увидев меня, он быстро суёт мне руку, бросает на ходу: — Как поживаете, что поделываете? ",b1_c1
"В тот же самый вечер бабушка явилась в Версаль, аu jeu de la Reine. ",0.775468911917644,В тот же самый вечер бабушка явилась в Версале au jeu de la Reine12. ,b1
"Утром страшный кошмар, несколько раз повторявшийся ей в сновидениях еще до связи с Вронским, представился ей опять и разбудил ее. ",0.517781823121472,"Утром страшный сон, несколько раз уже повторявшийся, разбудил её. ",b1
"В самом деле, что ему было делать? ",1.0000000000000002,"В самом деле, что ему было делать? ",b1
"— Нет, Павел Иванович, нет, вы гость, — говорил Манилов, показывая ему рукою на дверь",0.9999999999999996,"— Нет, Павел Иванович, нет, вы гость, — говорил Манилов, показывая ему рукою на дверь",b1_c1
Федотик и Родэ входят с большой корзиной цветов.,0.9918707913567052,Федотик и Родэ входят с большой корзиной цветов. ,b2
"Но пришло время, я поняла, что я не могу больше себя обманывать, что я живая, что я не виновата, что Бог меня сделал такою, что мне нужно любить и жить. ",0.9690660611319588,"Но пришло время, я поняла, что я не могу больше себя обманывать, что я живая, что я не виновата, что Бог меня сделал такой, что мне нужно любить и жить. ",b1
"Я курса не кончил, но кончить хочу и на своем настою, потому что у меня есть характер. ",0.4935337322470767,"Я слово сдержу, потому что у меня есть характер. ",b1
